primary_energy_consumption,population,gdp,coal_consumption,oil_consumption,gas_consumption,fossil_fuel_consumption,solar_consumption,wind_consumption,hydro_consumption,renewables_consumption,electricity_generation,hydro_share_energy
190.984,1819553.0,62392897536.0,,100.819,90.164,,0.0,0.0,0.0,0.0,29.984,
198.265,1877433.0,66539048960.0,,115.729,82.536,,0.0,0.0,0.0,0.0,31.576,
211.943,1934910.0,74939588608.0,0.0,120.743,91.2,211.943,0.0,0.0,,,30.38,
214.305,1991676.0,80040304640.0,0.001,124.055,90.25,214.305,0.0,0.0,,,32.24,
226.83,2047368.0,87259471872.0,0.003,144.081,82.745,226.83,0.0,0.0,,,34.18,
271.091,2101512.0,107858198528.0,0.001,176.09,95.0,271.091,0.0,0.0,,,37.41,
302.839,2153485.0,125773627392.0,0.001,199.288,103.55,302.839,0.0,0.0,,,38.78,
334.093,2235409.0,146114084864.0,0.0,217.243,116.85,334.093,0.0,0.0,,,41.11,
321.131,2363417.0,166329810944.0,0.027,203.208,117.895,321.131,0.0,0.0,,,44.75,
311.96,2506774.0,187112488960.0,0.005,204.986,106.97,311.96,0.0,0.0,,,45.83,
337.47,2650941.0,204012240896.0,0.008,216.812,120.65,337.47,0.0,0.0,,,48.64,
349.383,2795553.0,202080960512.0,0.0,230.922,118.461,349.383,0.0,0.0,,,50.02,
392.964,2943364.0,210625822720.0,0.045,253.164,139.755,392.964,0.0,0.0,,,53.66,
403.566,3143827.0,249781665792.0,0.157,244.829,158.579,403.566,0.0,0.0,,,54.04,
414.878,3394668.0,269770326016.0,0.756,238.803,175.318,414.878,0.0,0.0,,,57.45,
424.642,3646520.0,271291449344.0,3.186,243.752,177.704,424.642,0.0,0.0,,,57.33,
431.849,3761590.0,273583177728.0,2.533,250.596,178.711,431.84,0.009,0.0,,,61.24,
448.76,3908745.0,279780196352.0,2.1,243.419,203.227,448.746,0.014,0.0,,,64.19,
443.289,4048090.0,287235571712.0,2.589,229.07,211.499,443.158,0.131,0.0,,,65.85,
450.903,4124904.0,273706762240.0,1.959,238.527,210.275,450.762,0.136,0.005,,,68.4,
461.703,4317190.0,277117140992.0,2.2,247.835,211.522,461.557,0.141,0.005,,,69.64,
420.184,4441105.0,,2.019,234.269,183.732,420.02,0.154,0.01,,,70.51,
397.374,4360451.0,,0.359,217.713,179.136,397.207,0.154,0.013,,,66.94,
416.789,4250111.0,,0.753,217.892,197.584,416.229,0.548,0.012,,,71.22,
443.464,4268886.0,,1.253,223.796,217.857,442.905,0.546,0.012,,,82.957,
82.738,4501258.0,19580876800.0,,,,,,,,,,
72.467,4507638.0,16865844224.0,,,,,,,,,,
64.11,4530904.0,13389775872.0,,,,,,,,,,
54.608,4596457.0,12537071616.0,,,,,,,,,,
67.995,4666586.0,13289590784.0,,,,,,,,,,
64.12,4738384.0,14463592448.0,,,,,,,,,,
64.351,4810415.0,14624162816.0,,,,,,,,,,
69.226,4878916.0,15009657856.0,,,,,,,,,,
69.966,4935185.0,15667579904.0,,,,,,,,,15.71,
66.388,4981443.0,16336560128.0,,,,,,,,,14.67,
56.687,5026646.0,16170502144.0,,,,,,,,,12.84,
59.906,5078276.0,17135749120.0,,,,,,,,,15.32,
61.144,5137043.0,18155683840.0,,,,,,,,,16.03,
57.57,5193112.0,17942169600.0,,,,,,,,,14.64,
58.669,5246785.0,18316494848.0,,,,,,,,,14.28,
64.386,5294777.0,19684079616.0,,,,,,,,,14.58,
61.474,5345425.0,20960393216.0,,,,,,,,,11.59,
62.067,5414084.0,21348214784.0,,,,,,,,,10.92,
59.424,5483781.0,21037254656.0,,,,,,,,,11.93,
67.648,5552339.0,22069688320.0,,,,,,,,,14.96,
76.529,5631955.0,22051598336.0,,,,,,,,,14.97,
71.866,5719561.0,24453877760.0,,,,,,,,,13.86,
73.128,5814426.0,25441021952.0,,,,,,,,,14.36,
65.64,5914985.0,26325837824.0,,,,,,,,,12.8,
66.994,6018303.0,27316666368.0,,,,,,,,,13.04,
69.386,6121266.0,28611477504.0,,,,,,,,,15.29,
73.306,6223503.0,29601148928.0,,,,,,,,,15.3,
66.918,6323643.0,,,,,,,,,,14.84,
67.075,6424880.0,,,,,,,,,,16.17,
60.542,6527742.0,,,,,,,,,,14.46,
3.799,3297520.0,3470821888.0,,,,,,,,,,
3.293,3370998.0,4001062912.0,,,,,,,,,,
3.378,3453694.0,4284216064.0,,,,,,,,,,
3.154,3543868.0,4484085248.0,,,,,,,,,,
2.82,3639964.0,4807488000.0,,,,,,,,,,
2.716,3741609.0,5053974016.0,,,,,,,,,,
2.8,3848392.0,5300658176.0,,,,,,,,,,
2.212,3959701.0,5223150080.0,,,,,,,,,,
2.082,4074966.0,5118280192.0,,,,,,,,,,
2.643,4193540.0,5846232064.0,,,,,,,,,,
2.983,4314442.0,6235010048.0,,,,,,,,,,
3.247,4437233.0,6550550528.0,,,,,,,,,,
3.239,4561117.0,6965636096.0,,,,,,,,,,
3.332,4685293.0,7432922112.0,,,,,,,,,,
3.314,4807956.0,8095761920.0,,,,,,,,,,
3.923,4927432.0,8730281984.0,,,,,,,,,,
4.474,5043920.0,9400684544.0,,,,,,,,,,
4.533,5150539.0,10121303040.0,,,,,,,,,,
5.771,5246922.0,10598967296.0,,,,,,,,,,
6.823,5340060.0,11458882560.0,,,,,,,,,,
11.333,5430862.0,12209285120.0,,,,,,,,,3.63,
12.043,5519714.0,13005703168.0,,,,,,,,,3.65,
11.978,5606103.0,13872425984.0,,,,,,,,,3.55,
11.678,5689072.0,14843718656.0,,,,,,,,,3.13,
12.114,5768170.0,16000772096.0,,,,,,,,,3.0,
14.007,5852969.0,17208610816.0,,,,,,,,,3.51,
15.86,5946597.0,17176979456.0,,,,,,,,,3.6,
15.56,6041355.0,20454811648.0,,,,,,,,,3.37,
17.63,6135863.0,22210959360.0,,,,,,,,,3.72,
18.506,6229933.0,24050841600.0,,,,,,,,,3.37,
29.25,6323425.0,26198018048.0,,,,,,,,,8.36,
38.48,6416331.0,28505276416.0,,,,,,,,,12.84,
40.124,6508806.0,30756620288.0,,,,,,,,,12.93,
47.307,6600736.0,33213894656.0,,,,,,,,,15.36,
48.082,6691467.0,35727802368.0,,,,,,,,,15.13,
70.626,6787420.0,38423805952.0,,,,,,,,,16.03,
120.129,6891366.0,41124319232.0,,,,,,,,,25.02,
121.922,6997925.0,43945238528.0,,,,,,,,,30.4,
126.884,7105008.0,46666960896.0,,,,,,,,,33.69,
131.633,7212058.0,,,,,,,,,,30.55,
143.983,7319397.0,,,,,,,,,,39.28,
139.941,7425055.0,,,,,,,,,,39.97,
,,,,,,,,,,,973.99,
,,,,,,,,,,,967.91,
,,,,,,,,,,,996.53,
,,,,,,,,,,,1035.17,
,,,,,,,,,,,1097.08,
,,,,,,,,,,,1142.68,
,,,,,,,,,,,1194.92,
,,,,,,,,,,,1245.77,
,,,,,,,,,,,1277.56,
,,,,,,,,,,,1283.39,
,,,,,,,,,,,1362.93,
,,,,,,,,,,,1419.13,
,,,,,,,,,,,1466.75,
,,,,,,,,,,,1512.59,
,,,,,,,,,,,1512.87,
,,,,,,,,,,,1555.38,
,,,,,,,,,,,1565.8,
,,,,,,,,,,,1578.08,
,,,,,,,,,,,1622.32,
,,,,,,,,,,,1610.63,
,,,,,,,,,,,1615.9,
,,,,,,,,,,,1702.55,
,,,,,,,,,,,1772.15,
106.289,2655099.0,37201219584.0,8.443,67.932,21.105,97.481,,,8.808,8.808,4.961,8.287
98.769,2668865.0,38189518848.0,10.655,57.17,22.07,89.895,,,8.873,8.873,5.184,8.984
90.123,2681830.0,38039138304.0,9.756,46.474,22.955,79.185,,,10.938,10.938,5.937,12.137
85.057,2690475.0,39628009472.0,9.792,41.671,24.72,76.184,,,8.873,8.873,5.11,10.432
85.037,2693388.0,41772724224.0,7.997,41.656,24.72,74.373,,,10.664,10.664,5.801,12.54
86.466,2689398.0,42100703232.0,8.24,39.246,25.686,73.172,0.0,0.0,13.295,13.295,6.65,15.376
79.68,2678970.0,36517597184.0,7.222,38.053,24.72,69.995,0.0,0.0,9.684,9.684,5.65,12.154
57.035,2662885.0,24608100352.0,6.353,29.106,14.12,49.58,0.0,0.0,7.455,7.455,3.84,13.07
49.156,2638889.0,21636016128.0,5.807,26.014,8.83,40.651,0.0,0.0,8.504,8.504,3.93,17.301
47.623,2606464.0,21944829952.0,4.368,24.652,8.83,37.85,0.0,0.0,9.773,9.773,4.44,20.521
44.568,2570150.0,21646094336.0,3.108,22.186,10.59,35.884,0.0,0.0,8.685,8.685,3.99,19.486
41.465,2534288.0,21989048320.0,2.913,23.343,9.705,35.962,0.0,0.003,5.5,5.503,3.12,13.264
41.772,2498881.0,23781386240.0,2.603,20.726,9.705,33.034,0.0,0.006,8.732,8.738,4.51,20.904
45.462,2462333.0,25140078592.0,1.92,19.795,10.978,32.694,0.0,0.006,12.762,12.768,5.8,28.073
38.594,2426357.0,25600796672.0,1.484,18.437,10.515,30.436,0.0,0.006,8.152,8.158,4.11,21.123
37.754,2392536.0,26780788736.0,1.531,15.139,12.734,29.404,0.0,0.015,8.336,8.351,4.14,22.079
40.664,2359255.0,28293371904.0,1.428,17.655,13.24,32.323,0.0,0.009,8.323,8.341,4.27,20.467
41.022,2326150.0,30072958976.0,1.151,17.529,15.086,33.766,0.0,0.032,7.192,7.256,3.97,17.532
40.519,2294342.0,32361883648.0,1.033,17.693,15.005,33.731,0.0,0.139,6.572,6.787,3.97,16.219
45.556,2263453.0,34792599552.0,0.782,18.99,16.562,36.334,0.0,0.141,8.959,9.222,4.69,19.666
46.958,2233165.0,38221836288.0,0.941,20.105,16.089,37.135,0.0,0.135,9.524,9.823,4.92,20.281
44.543,2203917.0,42441265152.0,1.008,18.926,16.628,36.563,0.0,0.131,7.677,7.98,4.89,17.235
45.926,2176059.0,46307684352.0,1.247,20.558,16.089,37.894,0.0,0.15,7.728,8.032,4.76,16.827
46.243,2150411.0,44298825728.0,1.242,20.179,15.758,37.179,0.0,0.163,8.736,9.064,5.27,18.893
43.821,2126268.0,37661278208.0,0.994,18.383,14.452,33.829,0.0,0.134,9.654,9.992,5.57,22.032
49.67,2101537.0,35958493184.0,1.268,20.739,17.234,39.241,0.0,0.136,9.77,10.429,6.63,19.67
44.336,2076974.0,37962579968.0,1.287,19.041,15.18,35.508,0.001,0.196,7.964,8.828,6.09,17.963
45.963,2053635.0,39482474496.0,1.067,19.014,14.272,34.352,0.001,0.296,10.145,11.61,6.17,22.073
44.237,2031491.0,40519245824.0,0.845,19.217,14.062,34.124,0.001,0.324,7.936,10.113,6.2,17.941
40.747,2011040.0,41379799040.0,0.697,19.322,12.638,32.656,0.001,0.274,5.402,8.092,5.14,13.257
41.746,1991951.0,42500100096.0,0.545,20.291,12.743,33.579,0.001,0.396,5.03,8.166,5.54,12.05
44.499,1973477.0,43297222656.0,0.476,20.933,13.196,34.605,0.001,0.348,6.77,9.895,6.42,15.214
48.978,1954861.0,44937031680.0,0.48,21.379,11.964,33.823,0.001,0.399,11.658,15.155,7.53,23.803
43.564,1935632.0,46862479360.0,0.564,19.073,13.716,33.352,0.003,0.323,6.433,10.213,6.72,14.767
44.837,1916552.0,,0.477,21.895,13.119,35.491,0.008,0.406,5.555,9.346,6.44,12.39
40.855,1897057.0,,0.282,19.206,10.732,30.221,0.013,0.464,6.836,10.634,5.72,16.733
42.399,1873926.0,,0.219,19.805,11.588,31.613,0.018,0.37,7.085,10.786,5.85,16.711
39.67,1850654.0,,0.238,20.653,8.104,28.995,0.018,0.508,7.172,10.675,5.06,18.08
30.269,2963707.0,14227048448.0,,,,,,,,,,
28.381,3027229.0,14025617408.0,,,,,,,,,,
27.245,3070139.0,8719515648.0,,,,,,,,,,
28.143,3106996.0,10518242304.0,,,,,,,,,,
26.967,3163561.0,14929918976.0,,,,,,,,,,
31.285,3226746.0,18218143744.0,,,,,,,,,,
29.916,3308021.0,16681318400.0,,,,,,,,,,
31.407,3390870.0,19174717440.0,,,,,,,,,,
28.349,3457153.0,13586211840.0,,,,,,,,,,
22.561,3525517.0,7735714304.0,,,,,,,,,,
20.881,3593705.0,9719894016.0,,,,,,,,,,
34.384,3666735.0,14203284480.0,,,,,,,,,,
35.185,3745410.0,15962286080.0,,,,,,,,,,
44.143,3818800.0,18432083968.0,,,,,,,,,,
49.709,3888152.0,21360836608.0,,,,,,,,,,
53.374,3959642.0,24166459392.0,,,,,,,,,,
56.604,4034250.0,26645041152.0,,,,,,,,,,
64.812,4107559.0,27053602816.0,,,,,,,,,,
65.401,4178786.0,29027624960.0,,,,,,,,,,
67.04,4250024.0,30099941376.0,,,,,,,,,,
60.606,4320650.0,31977721856.0,,,,,,,,,9.19,
64.493,4389201.0,35144531968.0,,,,,,,,,9.57,
65.001,4446663.0,38760996864.0,,,,,,,,,11.05,
65.766,4504807.0,42758062080.0,,,,,,,,,11.99,
65.451,4574799.0,48734072832.0,,,,,,,,,11.79,
62.575,4643052.0,52444897280.0,,,,,,,,,11.74,
58.008,4719874.0,54750392320.0,,,,,,,,,10.95,
51.343,4809608.0,60406931456.0,,,,,,,,,11.38,
66.287,4887615.0,66812624896.0,,,,,,,,,12.57,
81.972,4951138.0,75927797760.0,,,,,,,,,12.98,
79.193,4995799.0,86947323904.0,,,,,,,,,14.81,
79.979,5045061.0,94869528576.0,,,,,,,,,15.37,
89.541,5178338.0,101518524416.0,,,,,,,,,15.55,
89.273,5678859.0,100029005824.0,,,,,,,,,17.76,
91.999,6274345.0,94385545216.0,,,,,,,,,16.92,
101.518,6398941.0,95081783296.0,,,,,,,,,17.57,
104.424,6258628.0,97868324864.0,,,,,,,,,18.28,
111.531,6109255.0,98701180928.0,,,,,,,,,20.04,
105.197,5950842.0,96800194560.0,,,,,,,,,20.04,
106.661,5781912.0,,,,,,,,,,20.36,
103.866,5662924.0,,,,,,,,,,19.49,
105.318,5592626.0,,,,,,,,,,20.58,
0.598,1407685.0,2159450880.0,,,,,,,,,,
0.596,1447508.0,2181779968.0,,,,,,,,,,
0.596,1488398.0,2258407936.0,,,,,,,,,,
0.596,1530334.0,2296230912.0,,,,,,,,,,
0.598,1573278.0,2400978944.0,,,,,,,,,,
0.656,1616700.0,2483200000.0,,,,,,,,,,
0.688,1659800.0,2610615040.0,,,,,,,,,,
0.688,1698946.0,2619535872.0,,,,,,,,,,
0.463,1733736.0,2855719936.0,,,,,,,,,,
0.688,1767094.0,3019896064.0,,,,,,,,,,
0.88,1799004.0,3205046016.0,,,,,,,,,,
0.894,1829515.0,3210336512.0,,,,,,,,,,
0.931,1858515.0,3373567232.0,,,,,,,,,,
0.962,1885486.0,3409484032.0,,,,,,,,,,
1.069,1910648.0,3499928320.0,,,,,,,,,,
1.083,1934085.0,3490315776.0,,,,,,,,,,
1.096,1955102.0,3610274048.0,,,,,,,,,,
1.077,1972588.0,3655545088.0,,,,,,,,,,
0.937,1985651.0,3647322880.0,,,,,,,,,,
1.368,1994247.0,3670807296.0,,,,,,,,,,
2.469,1998632.0,3769602304.0,,,,,,,,,0.29,
2.502,1999478.0,3838921216.0,,,,,,,,,0.28,
2.572,1997537.0,3773087744.0,,,,,,,,,0.31,
2.616,1993034.0,3857951232.0,,,,,,,,,0.32,
2.625,1985386.0,3857815808.0,,,,,,,,,0.3,
3.093,1977428.0,3870538496.0,,,,,,,,,0.46,
3.287,1976787.0,3946096640.0,,,,,,,,,0.52,
3.972,1983471.0,4038812416.0,,,,,,,,,0.55,
3.602,1995016.0,4170596864.0,,,,,,,,,0.58,
4.116,2009178.0,4214040576.0,,,,,,,,,0.65,
4.4,2022752.0,4442653696.0,,,,,,,,,0.69,
3.938,2037687.0,4516049920.0,,,,,,,,,0.49,
4.153,2054722.0,4740080128.0,,,,,,,,,0.49,
4.237,2073948.0,4954224128.0,,,,,,,,,0.51,
4.346,2095251.0,5134647808.0,,,,,,,,,0.52,
4.243,2118532.0,5279079936.0,,,,,,,,,0.53,
4.593,2143876.0,5403951104.0,,,,,,,,,0.52,
4.892,2170622.0,5327153664.0,,,,,,,,,0.54,
4.796,2198030.0,5360395776.0,,,,,,,,,0.54,
4.872,2225710.0,,,,,,,,,,0.5,
4.717,2254104.0,,,,,,,,,,0.5,
4.866,2281464.0,,,,,,,,,,0.5,
9.255,1932174.0,7688403968.0,,,,,,,,,,
8.554,1989695.0,7388005888.0,,,,,,,,,,
8.597,2047608.0,7519236096.0,,,,,,,,,,
8.578,2109151.0,7261876224.0,,,,,,,,,,
7.66,2174201.0,7216527872.0,,,,,,,,,,
7.752,2239733.0,7070846976.0,,,,,,,,,,
6.125,2305870.0,6987057152.0,,,,,,,,,,
4.8,2372454.0,7111704064.0,,,,,,,,,,
5.974,2439645.0,7312739840.0,,,,,,,,,,
4.992,2507604.0,7518947840.0,,,,,,,,,,
2.402,2209737.0,3680819968.0,,,,,,,,,,
1.353,1939244.0,2990947072.0,,,,,,,,,,
1.419,2052633.0,1838477312.0,,,,,,,,,,
1.566,2132776.0,1167734016.0,,,,,,,,,,
1.566,2125202.0,865093568.0,,,,,,,,,,
1.566,2142429.0,783478720.0,,,,,,,,,,
1.626,2203974.0,833012992.0,,,,,,,,,,
1.622,2383302.0,1626036736.0,,,,,,,,,,
1.678,2639227.0,1996596096.0,,,,,,,,,,
1.678,2789749.0,2325522432.0,,,,,,,,,,
1.891,2895229.0,2767093248.0,,,,,,,,,0.2,
2.017,2981655.0,3200677120.0,,,,,,,,,0.2,
1.989,3060603.0,3998735616.0,,,,,,,,,0.2,
2.179,3085173.0,2541250560.0,,,,,,,,,0.2,
2.363,3122448.0,2286431744.0,,,,,,,,,0.2,
2.767,3266326.0,2369891584.0,,,,,,,,,0.2,
2.834,3455400.0,2547129088.0,,,,,,,,,0.2,
2.645,3632748.0,2664910080.0,,,,,,,,,0.25,
2.343,3783892.0,2922602240.0,,,,,,,,,0.25,
2.139,3905066.0,3108979968.0,,,,,,,,,0.25,
3.368,4019958.0,3260614912.0,,,,,,,,,0.25,
3.75,4181148.0,3266880000.0,,,,,,,,,0.28,
4.159,4331749.0,3532272896.0,,,,,,,,,0.28,
3.679,4427319.0,3819599872.0,,,,,,,,,0.28,
4.844,4519410.0,3843632128.0,,,,,,,,,0.28,
4.862,4612330.0,3857900032.0,,,,,,,,,0.29,
5.59,4706106.0,3793504000.0,,,,,,,,,0.38,
4.831,4796632.0,3885372928.0,,,,,,,,,0.37,
5.488,4889396.0,3936415744.0,,,,,,,,,0.32,
5.488,4985290.0,,,,,,,,,,0.31,
5.24,5087591.0,,,,,,,,,,0.89,
5.529,5193422.0,,,,,,,,,,0.92,
,514376.0,,,,,,,,,,,
,522427.0,,,,,,,,,,,
,530539.0,,,,,,,,,,,
,538714.0,,,,,,,,,,,
,547013.0,,,,,,,,,,,
,555440.0,,,,,,,,,,,
,563995.0,,,,,,,,,,,
,572681.0,,,,,,,,,,,
,581500.0,,,,,,,,,,,
,590172.0,,,,,,,,,,,
,598690.0,,,,,,,,,,,
,607048.0,,,,,,,,,,,
,615240.0,,,,,,,,,,,
,623258.0,,,,,,,,,,,
,631380.0,,,,,,,,,,,
,639607.0,,,,,,,,,,,
,647939.0,,,,,,,,,,,
,656379.0,,,,,,,,,,,
,664048.0,,,,,,,,,,,
,671733.0,,,,,,,,,,,
,679435.0,,,,,,,,,,,
,687152.0,,,,,,,,,,,
,694884.0,,,,,,,,,,,
,702630.0,,,,,,,,,,,
,710462.0,,,,,,,,,,,
,718382.0,,,,,,,,,,,
,726390.0,,,,,,,,,,,
,734487.0,,,,,,,,,,,
,742675.0,,,,,,,,,,,
,751334.0,,,,,,,,,,,
,760476.0,,,,,,,,,,,
,770112.0,,,,,,,,,,,
,780251.0,,,,,,,,,,,
,790906.0,,,,,,,,,,,
,801706.0,,,,,,,,,,,
,812653.0,,,,,,,,,,,
,823750.0,,,,,,,,,,,
,834999.0,,,,,,,,,,,
,846401.0,,,,,,,,,,,
,860189.0,,,,,,,,,,,
,876455.0,,,,,,,,,,,
,895293.0,,,,,,,,,,,
,916801.0,,,,,,,,,,,
,941079.0,,,,,,,,,,,
,965999.0,,,,,,,,,,,
,991580.0,,,,,,,,,,,
,1017838.0,,,,,,,,,,,
,1044792.0,,,,,,,,,,,
,1072459.0,,,,,,,,,,,
,1101077.0,,,,,,,,,,,
,1130680.0,596009088.0,,,,,,,,,,
,1142851.0,661046784.0,,,,,,,,,,
,1157712.0,710751104.0,,,,,,,,,,
,1175868.0,720506944.0,,,,,,,,,,
,1197861.0,718957184.0,,,,,,,,,,
,1225697.0,905837312.0,,,,,,,,,,
,1259035.0,1102899712.0,,,,,,,,,,
,1295607.0,1151111680.0,,,,,,,,,,
,1335665.0,1269519488.0,,,,,,,,,,
,1379414.0,1371398656.0,,,,,,,,,,
,1426984.0,1770103936.0,,,,,,,,,,
,1478764.0,1943923840.0,,,,,,,,,,
,1535161.0,2578051072.0,,,,,,,,,,
,1594767.0,3479765504.0,,,,,,,,,,
,1652109.0,4924499456.0,,,,,,,,,,
,1700074.0,6314841600.0,,,,,,,,,,
,1739834.0,7482066944.0,,,,,,,,,,
,1778581.0,8326407168.0,,,,,,,,,,
,1819403.0,11132550144.0,,,,,,,,,,
,1862827.0,12574326784.0,,,,,,,,,,
,1909179.0,13176476672.0,,,,,,,,,,
,1958326.0,12480905216.0,,,,,,,,,,
,2012804.0,13620840448.0,,,,,,,,,,
,2084268.0,13885775872.0,,,,,,,,,,
,2179453.0,16970868736.0,,,,,,,,,,
,2291850.0,17658333184.0,,,,,,,,,,
,2413760.0,21707874304.0,,,,,,,,,,
,2541810.0,23630520320.0,,,,,,,,,,
,2676123.0,24415600640.0,,,,,,,,,,
,2816921.0,26609033216.0,,,,,,,,,,
117.741,2962724.0,26794354688.0,,,,,,,,,,
105.442,3112019.0,21659518976.0,,,,,,,,,,
104.302,3265461.0,22274877440.0,,,,,,,,,,
112.289,3423595.0,21733019648.0,,,,,,,,,,
112.446,3564551.0,20643919872.0,,,,,,,,,,
123.672,3684318.0,22390671360.0,,,,,,,,,,
129.348,3800115.0,19866519552.0,,,,,,,,,,
133.002,3911950.0,16966307840.0,,,,,,,,,,
136.179,4021580.0,18275176448.0,,,,,,,,,,
140.902,4130046.0,19622825984.0,,,,,,,,,,
148.89,4236988.0,20372078592.0,,,,,,,,,,
155.436,4341979.0,25389248512.0,,,,,,,,,,
145.051,4444827.0,26617796608.0,,,,,,,,,,
150.268,4544972.0,27601942528.0,,,,,,,,,,
155.36,4641297.0,30319529984.0,,,,,,,,,,
162.22,4733065.0,31943534592.0,,,,,,,,,,
171.446,4820077.0,35211735040.0,,,,,,,,,,
180.536,4902348.0,39983251456.0,,,,,,,,,,
173.741,4980968.0,41617596416.0,,,,,,,,,,
156.842,5058000.0,45257170944.0,,,,,,,,,,
212.946,5154789.0,49983479808.0,,,,,,,,,14.56,
214.66,5275920.0,54225657856.0,,,,,,,,,15.15,
221.283,5405326.0,57785786368.0,,,,,,,,,16.48,
218.016,5542650.0,70475227136.0,,,,,,,,,17.81,
223.347,5687561.0,79415615488.0,,,,,,,,,18.99,
230.981,5837994.0,94523187200.0,,,,,,,,,21.31,
211.797,5973372.0,108872966144.0,,,,,,,,,23.26,
210.398,6097177.0,123716337664.0,,,,,,,,,24.66,
218.432,6228377.0,153726681088.0,,,,,,,,,28.88,
249.987,6360194.0,165559664640.0,,,,,,,,,29.18,
263.622,6491991.0,187528527872.0,,,,,,,,,30.61,
173.02,6188135.0,79210020864.0,,,,,,,,,24.44,
215.583,5869880.0,174091337728.0,,,,,,,,,32.22,
231.871,5985228.0,80095117312.0,,,,,,,,,35.64,
226.453,6097767.0,59998892032.0,,,,,,,,,35.47,
180.21,6192241.0,53558087680.0,,,,,,,,,35.27,
176.389,6282202.0,51938050048.0,,,,,,,,,29.53,
199.04,6378267.0,85185675264.0,,,,,,,,,31.28,
205.105,6477791.0,100416020480.0,,,,,,,,,32.12,
212.982,6569085.0,,,,,,,,,,31.69,
186.527,6653946.0,,,,,,,,,,30.1,
190.409,6735280.0,,,,,,,,,,32.03,
,6812344.0,,,,,,,,,,,
180.693,3672853.0,47660892160.0,9.458,102.382,40.792,152.632,,,1.163,1.163,20.962,0.644
166.729,3702823.0,49468977152.0,11.007,85.667,40.878,137.552,,,1.137,1.137,22.416,0.682
174.668,3732010.0,50529333248.0,10.835,94.007,42.696,147.538,,,1.072,1.072,22.755,0.613
183.32,3755543.0,54561832960.0,10.923,90.392,44.514,145.829,,,1.137,1.137,26.0,0.62
198.573,3773181.0,54088605696.0,10.206,92.738,47.241,150.184,,,1.137,1.137,29.158,0.573
201.91,3785851.0,51021991936.0,9.271,88.668,54.414,152.354,0.0,0.0,1.224,1.224,28.36,0.606
213.451,3793430.0,48112087040.0,10.355,97.53,56.329,164.214,0.0,0.0,0.999,0.999,29.33,0.468
130.766,3795748.0,37861879808.0,4.853,51.278,32.18,88.311,0.0,0.0,0.92,0.92,18.53,0.703
102.269,3788532.0,31722383360.0,4.303,44.612,17.404,66.319,0.0,0.0,1.162,1.162,13.91,1.136
88.253,3770461.0,28612204544.0,3.573,41.343,20.135,65.051,0.0,0.0,1.337,1.337,9.73,1.514
98.638,3747269.0,30095167488.0,2.854,37.539,23.596,63.99,0.0,0.0,1.103,1.103,13.49,1.118
107.354,3722023.0,31645790208.0,2.623,38.98,25.227,66.83,0.0,0.0,0.964,0.964,16.2,0.898
98.989,3694897.0,34267160576.0,2.12,38.59,23.288,63.998,0.0,0.0,0.872,0.872,14.35,0.881
106.158,3665514.0,36819656704.0,1.849,44.218,20.398,66.465,0.0,0.0,1.233,1.233,17.1,1.162
87.819,3633949.0,36398338048.0,1.578,35.949,21.084,58.611,0.0,0.0,1.224,1.224,13.02,1.394
78.034,3599639.0,37788340224.0,1.073,28.061,24.008,53.142,0.0,0.0,1.003,1.003,11.03,1.286
91.266,3560145.0,40252133376.0,0.975,32.332,24.966,58.273,0.0,0.0,0.956,0.963,14.29,1.048
97.401,3515799.0,42971131904.0,1.571,29.934,25.242,56.747,0.0,0.0,1.031,1.044,17.15,1.058
102.134,3469683.0,47492665344.0,2.029,28.668,27.381,58.078,0.0,0.0,0.943,0.965,18.66,0.923
102.863,3422593.0,50600710144.0,1.962,30.585,27.312,59.859,0.0,0.003,1.212,1.245,18.58,1.178
93.843,3373536.0,54504800256.0,2.149,33.127,28.806,64.082,0.0,0.005,1.291,1.356,14.22,1.375
89.617,3322937.0,58536325120.0,2.919,33.058,28.546,64.523,0.0,0.039,1.13,1.473,11.87,1.261
98.104,3272416.0,65020497920.0,2.902,32.608,33.635,69.145,0.0,0.3,1.189,2.279,13.23,1.212
97.133,3224384.0,66724208640.0,2.462,35.37,30.191,68.023,0.0,0.368,1.129,2.431,13.09,1.163
90.034,3180482.0,56833646592.0,1.957,31.072,25.372,58.401,0.0,0.44,1.185,2.549,14.37,1.316
65.757,3139021.0,57760002048.0,2.407,31.255,28.982,62.644,0.0,0.622,1.499,3.113,4.75,2.279
68.498,3099800.0,61248360448.0,2.788,30.434,31.62,64.842,0.0,1.31,1.324,3.656,3.99,1.933
68.601,3063340.0,63596855296.0,2.718,30.965,30.874,64.557,0.006,1.481,1.158,4.044,4.3,1.688
63.406,3028191.0,65826070528.0,3.127,30.1,25.172,58.399,0.122,1.643,1.42,5.007,3.98,2.24
61.163,2994928.0,68128043008.0,2.646,29.468,24.017,56.131,0.198,1.731,1.079,5.032,3.46,1.764
63.925,2963764.0,69339054080.0,2.121,32.235,24.038,58.394,0.197,2.182,0.941,5.531,4.0,1.473
65.15,2933676.0,70911025152.0,2.149,35.089,21.419,58.657,0.178,3.041,1.215,6.493,3.41,1.865
68.647,2904452.0,73923043328.0,2.304,36.325,22.289,60.917,0.181,3.629,1.603,7.73,3.35,2.335
